2023-12-24 11:19:00.443 ,,99-053,10000000,20000000,BID,99-055,10000000,20000000,OFFER,
2023-12-24 11:19:00.443 ,,99-053,20000000,40000000,BID,99-057,20000000,40000000,OFFER,
2023-12-24 11:19:00.443 ,,99-055,10000000,20000000,BID,99-057,10000000,20000000,OFFER,
2023-12-24 11:19:00.443 ,,99-055,20000000,40000000,BID,99-061,20000000,40000000,OFFER,
2023-12-24 11:19:00.444 ,,99-057,10000000,20000000,BID,99-061,10000000,20000000,OFFER,
2023-12-24 11:19:00.444 ,,99-057,20000000,40000000,BID,99-063,20000000,40000000,OFFER,
2023-12-24 11:19:00.444 ,,99-061,10000000,20000000,BID,99-063,10000000,20000000,OFFER,
2023-12-24 11:19:00.444 ,,99-061,20000000,40000000,BID,99-065,20000000,40000000,OFFER,
2023-12-24 11:19:00.444 ,,99-063,10000000,20000000,BID,99-065,10000000,20000000,OFFER,
2023-12-24 11:19:00.444 ,,99-063,20000000,40000000,BID,99-067,20000000,40000000,OFFER,
2023-12-24 11:19:00.444 ,,99-065,10000000,20000000,BID,99-067,10000000,20000000,OFFER,
2023-12-24 11:19:00.444 ,,99-065,20000000,40000000,BID,99-071,20000000,40000000,OFFER,
2023-12-24 11:19:00.444 ,,99-067,10000000,20000000,BID,99-071,10000000,20000000,OFFER,
2023-12-24 11:19:00.444 ,,99-067,20000000,40000000,BID,99-073,20000000,40000000,OFFER,
2023-12-24 11:19:00.444 ,,99-071,10000000,20000000,BID,99-073,10000000,20000000,OFFER,
2023-12-24 11:19:00.444 ,,99-071,20000000,40000000,BID,99-075,20000000,40000000,OFFER,
2023-12-24 11:19:00.444 ,,99-073,10000000,20000000,BID,99-075,10000000,20000000,OFFER,
2023-12-24 11:19:00.444 ,,99-073,20000000,40000000,BID,99-077,20000000,40000000,OFFER,
2023-12-24 11:19:00.444 ,,99-075,10000000,20000000,BID,99-077,10000000,20000000,OFFER,
2023-12-24 11:19:00.444 ,,99-075,20000000,40000000,BID,99-081,20000000,40000000,OFFER,
2023-12-24 11:19:00.444 ,,99-077,10000000,20000000,BID,99-081,10000000,20000000,OFFER,
2023-12-24 11:19:00.444 ,,99-077,20000000,40000000,BID,99-083,20000000,40000000,OFFER,
2023-12-24 11:19:00.445 ,,99-081,10000000,20000000,BID,99-083,10000000,20000000,OFFER,
2023-12-24 11:19:00.445 ,,99-081,20000000,40000000,BID,99-085,20000000,40000000,OFFER,
2023-12-24 11:19:00.445 ,,99-083,10000000,20000000,BID,99-085,10000000,20000000,OFFER,
2023-12-24 11:19:00.445 ,,99-083,20000000,40000000,BID,99-087,20000000,40000000,OFFER,
2023-12-24 11:19:00.445 ,,99-085,10000000,20000000,BID,99-087,10000000,20000000,OFFER,
2023-12-24 11:19:00.445 ,,99-085,20000000,40000000,BID,99-091,20000000,40000000,OFFER,
2023-12-24 11:19:00.445 ,,99-087,10000000,20000000,BID,99-091,10000000,20000000,OFFER,
2023-12-24 11:19:00.445 ,,99-087,20000000,40000000,BID,99-093,20000000,40000000,OFFER,
2023-12-24 11:19:00.445 ,,99-091,10000000,20000000,BID,99-093,10000000,20000000,OFFER,
2023-12-24 11:19:00.445 ,,99-091,20000000,40000000,BID,99-095,20000000,40000000,OFFER,
2023-12-24 11:19:00.445 ,,99-093,10000000,20000000,BID,99-095,10000000,20000000,OFFER,
2023-12-24 11:19:00.445 ,,99-093,20000000,40000000,BID,99-097,20000000,40000000,OFFER,
2023-12-24 11:19:00.445 ,,99-095,10000000,20000000,BID,99-097,10000000,20000000,OFFER,
2023-12-24 11:19:00.445 ,,99-095,20000000,40000000,BID,99-101,20000000,40000000,OFFER,
2023-12-24 11:19:00.445 ,,99-097,10000000,20000000,BID,99-101,10000000,20000000,OFFER,
2023-12-24 11:19:00.445 ,,99-097,20000000,40000000,BID,99-103,20000000,40000000,OFFER,
2023-12-24 11:19:00.445 ,,99-101,10000000,20000000,BID,99-103,10000000,20000000,OFFER,
2023-12-24 11:19:00.445 ,,99-101,20000000,40000000,BID,99-105,20000000,40000000,OFFER,
2023-12-24 11:19:00.445 ,,99-103,10000000,20000000,BID,99-105,10000000,20000000,OFFER,
2023-12-24 11:19:00.445 ,,99-103,20000000,40000000,BID,99-107,20000000,40000000,OFFER,
2023-12-24 11:19:00.445 ,,99-105,10000000,20000000,BID,99-107,10000000,20000000,OFFER,
2023-12-24 11:19:00.445 ,,99-105,20000000,40000000,BID,99-111,20000000,40000000,OFFER,
2023-12-24 11:19:00.446 ,,99-107,10000000,20000000,BID,99-111,10000000,20000000,OFFER,
2023-12-24 11:19:00.446 ,,99-107,20000000,40000000,BID,99-113,20000000,40000000,OFFER,
2023-12-24 11:19:00.446 ,,99-111,10000000,20000000,BID,99-113,10000000,20000000,OFFER,
2023-12-24 11:19:00.446 ,,99-111,20000000,40000000,BID,99-115,20000000,40000000,OFFER,
2023-12-24 11:19:00.446 ,,99-113,10000000,20000000,BID,99-115,10000000,20000000,OFFER,
2023-12-24 11:19:00.446 ,,99-113,20000000,40000000,BID,99-117,20000000,40000000,OFFER,
2023-12-24 11:19:00.446 ,,99-115,10000000,20000000,BID,99-117,10000000,20000000,OFFER,
2023-12-24 11:19:00.446 ,,99-115,20000000,40000000,BID,99-121,20000000,40000000,OFFER,
2023-12-24 11:19:00.446 ,,99-117,10000000,20000000,BID,99-121,10000000,20000000,OFFER,
2023-12-24 11:19:00.446 ,,99-117,20000000,40000000,BID,99-123,20000000,40000000,OFFER,
2023-12-24 11:19:00.446 ,,99-121,10000000,20000000,BID,99-123,10000000,20000000,OFFER,
2023-12-24 11:19:00.446 ,,99-121,20000000,40000000,BID,99-125,20000000,40000000,OFFER,
2023-12-24 11:19:00.446 ,,99-123,10000000,20000000,BID,99-125,10000000,20000000,OFFER,
2023-12-24 11:19:00.446 ,,99-123,20000000,40000000,BID,99-127,20000000,40000000,OFFER,
2023-12-24 11:19:00.446 ,,99-125,10000000,20000000,BID,99-127,10000000,20000000,OFFER,
2023-12-24 11:19:00.446 ,,99-125,20000000,40000000,BID,99-131,20000000,40000000,OFFER,
2023-12-24 11:19:00.446 ,,99-127,10000000,20000000,BID,99-131,10000000,20000000,OFFER,
2023-12-24 11:19:00.446 ,,99-127,20000000,40000000,BID,99-133,20000000,40000000,OFFER,
2023-12-24 11:19:00.446 ,,99-131,10000000,20000000,BID,99-133,10000000,20000000,OFFER,
2023-12-24 11:19:00.446 ,,99-131,20000000,40000000,BID,99-135,20000000,40000000,OFFER,
2023-12-24 11:19:00.447 ,,99-133,10000000,20000000,BID,99-135,10000000,20000000,OFFER,
2023-12-24 11:19:00.447 ,,99-133,20000000,40000000,BID,99-137,20000000,40000000,OFFER,
2023-12-24 11:19:00.447 ,,99-135,10000000,20000000,BID,99-137,10000000,20000000,OFFER,
2023-12-24 11:19:00.447 ,,99-135,20000000,40000000,BID,99-141,20000000,40000000,OFFER,
2023-12-24 11:19:00.447 ,,99-137,10000000,20000000,BID,99-141,10000000,20000000,OFFER,
2023-12-24 11:19:00.447 ,,99-137,20000000,40000000,BID,99-143,20000000,40000000,OFFER,
2023-12-24 11:19:00.447 ,,99-141,10000000,20000000,BID,99-143,10000000,20000000,OFFER,
2023-12-24 11:19:00.447 ,,99-141,20000000,40000000,BID,99-145,20000000,40000000,OFFER,
2023-12-24 11:19:00.447 ,,99-143,10000000,20000000,BID,99-145,10000000,20000000,OFFER,
2023-12-24 11:19:00.447 ,,99-143,20000000,40000000,BID,99-147,20000000,40000000,OFFER,
2023-12-24 11:19:00.447 ,,99-145,10000000,20000000,BID,99-147,10000000,20000000,OFFER,
2023-12-24 11:19:00.447 ,,99-145,20000000,40000000,BID,99-151,20000000,40000000,OFFER,
2023-12-24 11:19:00.447 ,,99-147,10000000,20000000,BID,99-151,10000000,20000000,OFFER,
2023-12-24 11:19:00.447 ,,99-147,20000000,40000000,BID,99-153,20000000,40000000,OFFER,
2023-12-24 11:19:00.447 ,,99-151,10000000,20000000,BID,99-153,10000000,20000000,OFFER,
2023-12-24 11:19:00.447 ,,99-151,20000000,40000000,BID,99-155,20000000,40000000,OFFER,
2023-12-24 11:19:00.447 ,,99-153,10000000,20000000,BID,99-155,10000000,20000000,OFFER,
2023-12-24 11:19:00.447 ,,99-153,20000000,40000000,BID,99-157,20000000,40000000,OFFER,
2023-12-24 11:19:00.447 ,,99-155,10000000,20000000,BID,99-157,10000000,20000000,OFFER,
2023-12-24 11:19:00.447 ,,99-155,20000000,40000000,BID,99-161,20000000,40000000,OFFER,
2023-12-24 11:19:00.447 ,,99-157,10000000,20000000,BID,99-161,10000000,20000000,OFFER,
2023-12-24 11:19:00.448 ,,99-157,20000000,40000000,BID,99-163,20000000,40000000,OFFER,
2023-12-24 11:19:00.448 ,,99-161,10000000,20000000,BID,99-163,10000000,20000000,OFFER,
2023-12-24 11:19:00.448 ,,99-161,20000000,40000000,BID,99-165,20000000,40000000,OFFER,
2023-12-24 11:19:00.448 ,,99-163,10000000,20000000,BID,99-165,10000000,20000000,OFFER,
2023-12-24 11:19:00.448 ,,99-163,20000000,40000000,BID,99-167,20000000,40000000,OFFER,
2023-12-24 11:19:00.448 ,,99-165,10000000,20000000,BID,99-167,10000000,20000000,OFFER,
2023-12-24 11:19:00.448 ,,99-165,20000000,40000000,BID,99-171,20000000,40000000,OFFER,
2023-12-24 11:19:00.448 ,,99-167,10000000,20000000,BID,99-171,10000000,20000000,OFFER,
2023-12-24 11:19:00.448 ,,99-167,20000000,40000000,BID,99-173,20000000,40000000,OFFER,
2023-12-24 11:19:00.448 ,,99-171,10000000,20000000,BID,99-173,10000000,20000000,OFFER,
2023-12-24 11:19:00.448 ,,99-171,20000000,40000000,BID,99-175,20000000,40000000,OFFER,
2023-12-24 11:19:00.448 ,,99-173,10000000,20000000,BID,99-175,10000000,20000000,OFFER,
2023-12-24 11:19:00.448 ,,99-173,20000000,40000000,BID,99-177,20000000,40000000,OFFER,
2023-12-24 11:19:00.448 ,,99-175,10000000,20000000,BID,99-177,10000000,20000000,OFFER,
2023-12-24 11:19:00.448 ,,99-175,20000000,40000000,BID,99-181,20000000,40000000,OFFER,
2023-12-24 11:19:00.448 ,,99-177,10000000,20000000,BID,99-181,10000000,20000000,OFFER,
2023-12-24 11:19:00.448 ,,99-177,20000000,40000000,BID,99-183,20000000,40000000,OFFER,
2023-12-24 11:19:00.449 ,,99-181,10000000,20000000,BID,99-183,10000000,20000000,OFFER,
2023-12-24 11:19:00.449 ,,99-181,20000000,40000000,BID,99-185,20000000,40000000,OFFER,
2023-12-24 11:19:00.449 ,,99-183,10000000,20000000,BID,99-185,10000000,20000000,OFFER,
2023-12-24 11:19:00.449 ,,99-183,20000000,40000000,BID,99-187,20000000,40000000,OFFER,
2023-12-24 11:19:00.449 ,,99-185,10000000,20000000,BID,99-187,10000000,20000000,OFFER,
2023-12-24 11:19:00.449 ,,99-185,20000000,40000000,BID,99-191,20000000,40000000,OFFER,
2023-12-24 11:19:00.449 ,,99-187,10000000,20000000,BID,99-191,10000000,20000000,OFFER,
2023-12-24 11:19:00.449 ,,99-187,20000000,40000000,BID,99-193,20000000,40000000,OFFER,
2023-12-24 11:19:00.449 ,,99-191,10000000,20000000,BID,99-193,10000000,20000000,OFFER,
2023-12-24 11:19:00.449 ,,99-191,20000000,40000000,BID,99-195,20000000,40000000,OFFER,
2023-12-24 11:19:00.449 ,,99-193,10000000,20000000,BID,99-195,10000000,20000000,OFFER,
2023-12-24 11:19:00.449 ,,99-193,20000000,40000000,BID,99-197,20000000,40000000,OFFER,
2023-12-24 11:19:00.449 ,,99-195,10000000,20000000,BID,99-197,10000000,20000000,OFFER,
2023-12-24 11:19:00.449 ,,99-195,20000000,40000000,BID,99-201,20000000,40000000,OFFER,
2023-12-24 11:19:00.449 ,,99-197,10000000,20000000,BID,99-201,10000000,20000000,OFFER,
2023-12-24 11:19:00.449 ,,99-197,20000000,40000000,BID,99-203,20000000,40000000,OFFER,
2023-12-24 11:19:00.449 ,,99-201,10000000,20000000,BID,99-203,10000000,20000000,OFFER,
2023-12-24 11:19:00.449 ,,99-201,20000000,40000000,BID,99-205,20000000,40000000,OFFER,
2023-12-24 11:19:00.449 ,,99-203,10000000,20000000,BID,99-205,10000000,20000000,OFFER,
2023-12-24 11:19:00.449 ,,99-203,20000000,40000000,BID,99-207,20000000,40000000,OFFER,
2023-12-24 11:19:00.449 ,,99-205,10000000,20000000,BID,99-207,10000000,20000000,OFFER,
2023-12-24 11:19:00.450 ,,99-205,20000000,40000000,BID,99-211,20000000,40000000,OFFER,
2023-12-24 11:19:00.450 ,,99-207,10000000,20000000,BID,99-211,10000000,20000000,OFFER,
2023-12-24 11:19:00.450 ,,99-207,20000000,40000000,BID,99-213,20000000,40000000,OFFER,
2023-12-24 11:19:00.450 ,,99-211,10000000,20000000,BID,99-213,10000000,20000000,OFFER,
2023-12-24 11:19:00.450 ,,99-211,20000000,40000000,BID,99-215,20000000,40000000,OFFER,
2023-12-24 11:19:00.450 ,,99-213,10000000,20000000,BID,99-215,10000000,20000000,OFFER,
2023-12-24 11:19:00.450 ,,99-213,20000000,40000000,BID,99-217,20000000,40000000,OFFER,
2023-12-24 11:19:00.450 ,,99-215,10000000,20000000,BID,99-217,10000000,20000000,OFFER,
2023-12-24 11:19:00.450 ,,99-215,20000000,40000000,BID,99-221,20000000,40000000,OFFER,
2023-12-24 11:19:00.450 ,,99-217,10000000,20000000,BID,99-221,10000000,20000000,OFFER,
2023-12-24 11:19:00.450 ,,99-217,20000000,40000000,BID,99-223,20000000,40000000,OFFER,
2023-12-24 11:19:00.450 ,,99-221,10000000,20000000,BID,99-223,10000000,20000000,OFFER,
2023-12-24 11:19:00.450 ,,99-221,20000000,40000000,BID,99-225,20000000,40000000,OFFER,
2023-12-24 11:19:00.450 ,,99-223,10000000,20000000,BID,99-225,10000000,20000000,OFFER,
2023-12-24 11:19:00.450 ,,99-223,20000000,40000000,BID,99-227,20000000,40000000,OFFER,
2023-12-24 11:19:00.450 ,,99-225,10000000,20000000,BID,99-227,10000000,20000000,OFFER,
2023-12-24 11:19:00.450 ,,99-225,20000000,40000000,BID,99-231,20000000,40000000,OFFER,
2023-12-24 11:19:00.450 ,,99-227,10000000,20000000,BID,99-231,10000000,20000000,OFFER,
2023-12-24 11:19:00.450 ,,99-227,20000000,40000000,BID,99-233,20000000,40000000,OFFER,
2023-12-24 11:19:00.450 ,,99-231,10000000,20000000,BID,99-233,10000000,20000000,OFFER,
2023-12-24 11:19:00.451 ,,99-231,20000000,40000000,BID,99-235,20000000,40000000,OFFER,
2023-12-24 11:19:00.451 ,,99-233,10000000,20000000,BID,99-235,10000000,20000000,OFFER,
2023-12-24 11:19:00.451 ,,99-233,20000000,40000000,BID,99-237,20000000,40000000,OFFER,
2023-12-24 11:19:00.451 ,,99-235,10000000,20000000,BID,99-237,10000000,20000000,OFFER,
2023-12-24 11:19:00.451 ,,99-235,20000000,40000000,BID,99-241,20000000,40000000,OFFER,
2023-12-24 11:19:00.451 ,,99-237,10000000,20000000,BID,99-241,10000000,20000000,OFFER,
2023-12-24 11:19:00.451 ,,99-237,20000000,40000000,BID,99-243,20000000,40000000,OFFER,
2023-12-24 11:19:00.451 ,,99-241,10000000,20000000,BID,99-243,10000000,20000000,OFFER,
2023-12-24 11:19:00.451 ,,99-241,20000000,40000000,BID,99-245,20000000,40000000,OFFER,
2023-12-24 11:19:00.451 ,,99-243,10000000,20000000,BID,99-245,10000000,20000000,OFFER,
2023-12-24 11:19:00.451 ,,99-243,20000000,40000000,BID,99-247,20000000,40000000,OFFER,
2023-12-24 11:19:00.451 ,,99-245,10000000,20000000,BID,99-247,10000000,20000000,OFFER,
2023-12-24 11:19:00.451 ,,99-245,20000000,40000000,BID,99-251,20000000,40000000,OFFER,
2023-12-24 11:19:00.451 ,,99-247,10000000,20000000,BID,99-251,10000000,20000000,OFFER,
2023-12-24 11:19:00.451 ,,99-247,20000000,40000000,BID,99-253,20000000,40000000,OFFER,
2023-12-24 11:19:00.451 ,,99-251,10000000,20000000,BID,99-253,10000000,20000000,OFFER,
2023-12-24 11:19:00.451 ,,99-251,20000000,40000000,BID,99-255,20000000,40000000,OFFER,
2023-12-24 11:19:00.451 ,,99-253,10000000,20000000,BID,99-255,10000000,20000000,OFFER,
2023-12-24 11:19:00.451 ,,99-253,20000000,40000000,BID,99-257,20000000,40000000,OFFER,
2023-12-24 11:19:00.451 ,,99-255,10000000,20000000,BID,99-257,10000000,20000000,OFFER,
2023-12-24 11:19:00.451 ,,99-255,20000000,40000000,BID,99-261,20000000,40000000,OFFER,
2023-12-24 11:19:00.451 ,,99-257,10000000,20000000,BID,99-261,10000000,20000000,OFFER,
2023-12-24 11:19:00.452 ,,99-257,20000000,40000000,BID,99-263,20000000,40000000,OFFER,
2023-12-24 11:19:00.452 ,,99-261,10000000,20000000,BID,99-263,10000000,20000000,OFFER,
2023-12-24 11:19:00.452 ,,99-261,20000000,40000000,BID,99-265,20000000,40000000,OFFER,
2023-12-24 11:19:00.452 ,,99-263,10000000,20000000,BID,99-265,10000000,20000000,OFFER,
2023-12-24 11:19:00.452 ,,99-263,20000000,40000000,BID,99-267,20000000,40000000,OFFER,
2023-12-24 11:19:00.452 ,,99-265,10000000,20000000,BID,99-267,10000000,20000000,OFFER,
2023-12-24 11:19:00.452 ,,99-265,20000000,40000000,BID,99-271,20000000,40000000,OFFER,
2023-12-24 11:19:00.452 ,,99-267,10000000,20000000,BID,99-271,10000000,20000000,OFFER,
2023-12-24 11:19:00.452 ,,99-267,20000000,40000000,BID,99-273,20000000,40000000,OFFER,
2023-12-24 11:19:00.452 ,,99-271,10000000,20000000,BID,99-273,10000000,20000000,OFFER,
2023-12-24 11:19:00.452 ,,99-271,20000000,40000000,BID,99-275,20000000,40000000,OFFER,
2023-12-24 11:19:00.452 ,,99-273,10000000,20000000,BID,99-275,10000000,20000000,OFFER,
2023-12-24 11:19:00.452 ,,99-273,20000000,40000000,BID,99-277,20000000,40000000,OFFER,
2023-12-24 11:19:00.452 ,,99-275,10000000,20000000,BID,99-277,10000000,20000000,OFFER,
2023-12-24 11:19:00.452 ,,99-275,20000000,40000000,BID,99-281,20000000,40000000,OFFER,
2023-12-24 11:19:00.452 ,,99-277,10000000,20000000,BID,99-281,10000000,20000000,OFFER,
2023-12-24 11:19:00.452 ,,99-277,20000000,40000000,BID,99-283,20000000,40000000,OFFER,
2023-12-24 11:19:00.452 ,,99-281,10000000,20000000,BID,99-283,10000000,20000000,OFFER,
2023-12-24 11:19:00.452 ,,99-281,20000000,40000000,BID,99-285,20000000,40000000,OFFER,
2023-12-24 11:19:00.452 ,,99-283,10000000,20000000,BID,99-285,10000000,20000000,OFFER,
2023-12-24 11:19:00.452 ,,99-283,20000000,40000000,BID,99-287,20000000,40000000,OFFER,
2023-12-24 11:19:00.452 ,,99-285,10000000,20000000,BID,99-287,10000000,20000000,OFFER,
2023-12-24 11:19:00.452 ,,99-285,20000000,40000000,BID,99-291,20000000,40000000,OFFER,
2023-12-24 11:19:00.452 ,,99-287,10000000,20000000,BID,99-291,10000000,20000000,OFFER,
2023-12-24 11:19:00.452 ,,99-287,20000000,40000000,BID,99-293,20000000,40000000,OFFER,
2023-12-24 11:19:00.453 ,,99-291,10000000,20000000,BID,99-293,10000000,20000000,OFFER,
2023-12-24 11:19:00.453 ,,99-291,20000000,40000000,BID,99-295,20000000,40000000,OFFER,
2023-12-24 11:19:00.453 ,,99-293,10000000,20000000,BID,99-295,10000000,20000000,OFFER,
2023-12-24 11:19:00.453 ,,99-293,20000000,40000000,BID,99-297,20000000,40000000,OFFER,
2023-12-24 11:19:00.453 ,,99-295,10000000,20000000,BID,99-297,10000000,20000000,OFFER,
2023-12-24 11:19:00.453 ,,99-295,20000000,40000000,BID,99-301,20000000,40000000,OFFER,
2023-12-24 11:19:00.453 ,,99-297,10000000,20000000,BID,99-301,10000000,20000000,OFFER,
2023-12-24 11:19:00.453 ,,99-297,20000000,40000000,BID,99-303,20000000,40000000,OFFER,
2023-12-24 11:19:00.453 ,,99-301,10000000,20000000,BID,99-303,10000000,20000000,OFFER,
2023-12-24 11:19:00.453 ,,99-301,20000000,40000000,BID,99-305,20000000,40000000,OFFER,
2023-12-24 11:19:00.453 ,,99-303,10000000,20000000,BID,99-305,10000000,20000000,OFFER,
2023-12-24 11:19:00.453 ,,99-303,20000000,40000000,BID,99-307,20000000,40000000,OFFER,
2023-12-24 11:19:00.453 ,,99-305,10000000,20000000,BID,99-307,10000000,20000000,OFFER,
2023-12-24 11:19:00.453 ,,99-305,20000000,40000000,BID,99-311,20000000,40000000,OFFER,
2023-12-24 11:19:00.453 ,,99-307,10000000,20000000,BID,99-311,10000000,20000000,OFFER,
2023-12-24 11:19:00.453 ,,99-307,20000000,40000000,BID,99-313,20000000,40000000,OFFER,
2023-12-24 11:19:00.453 ,,99-311,10000000,20000000,BID,99-313,10000000,20000000,OFFER,
2023-12-24 11:19:00.453 ,,99-311,20000000,40000000,BID,99-315,20000000,40000000,OFFER,
2023-12-24 11:19:00.453 ,,99-313,10000000,20000000,BID,99-315,10000000,20000000,OFFER,
2023-12-24 11:19:00.453 ,,99-313,20000000,40000000,BID,99-317,20000000,40000000,OFFER,
2023-12-24 11:19:00.453 ,,99-315,10000000,20000000,BID,99-317,10000000,20000000,OFFER,
2023-12-24 11:19:00.453 ,,99-315,20000000,40000000,BID,100-001,20000000,40000000,OFFER,
2023-12-24 11:19:00.453 ,,99-317,10000000,20000000,BID,100-001,10000000,20000000,OFFER,
2023-12-24 11:19:00.454 ,,99-317,20000000,40000000,BID,100-003,20000000,40000000,OFFER,
2023-12-24 11:19:00.454 ,,100-001,10000000,20000000,BID,100-003,10000000,20000000,OFFER,
2023-12-24 11:19:00.454 ,,100-001,20000000,40000000,BID,100-005,20000000,40000000,OFFER,
2023-12-24 11:19:00.454 ,,100-003,10000000,20000000,BID,100-005,10000000,20000000,OFFER,
2023-12-24 11:19:00.454 ,,100-003,20000000,40000000,BID,100-007,20000000,40000000,OFFER,
2023-12-24 11:19:00.454 ,,100-005,10000000,20000000,BID,100-007,10000000,20000000,OFFER,
2023-12-24 11:19:00.454 ,,100-005,20000000,40000000,BID,100-011,20000000,40000000,OFFER,
2023-12-24 11:19:00.454 ,,100-007,10000000,20000000,BID,100-011,10000000,20000000,OFFER,
2023-12-24 11:19:00.454 ,,100-007,20000000,40000000,BID,100-013,20000000,40000000,OFFER,
2023-12-24 11:19:00.454 ,,100-011,10000000,20000000,BID,100-013,10000000,20000000,OFFER,
2023-12-24 11:19:00.454 ,,100-011,20000000,40000000,BID,100-015,20000000,40000000,OFFER,
2023-12-24 11:19:00.454 ,,100-013,10000000,20000000,BID,100-015,10000000,20000000,OFFER,
2023-12-24 11:19:00.454 ,,100-013,20000000,40000000,BID,100-017,20000000,40000000,OFFER,
2023-12-24 11:19:00.454 ,,100-015,10000000,20000000,BID,100-017,10000000,20000000,OFFER,
2023-12-24 11:19:00.454 ,,100-015,20000000,40000000,BID,100-021,20000000,40000000,OFFER,
2023-12-24 11:19:00.454 ,,100-017,10000000,20000000,BID,100-021,10000000,20000000,OFFER,
2023-12-24 11:19:00.454 ,,100-017,20000000,40000000,BID,100-023,20000000,40000000,OFFER,
