2023-12-24 11:19:00.767 ,,BID,1NY9S8JJLRP1,MARKET,100-307,5000000,0,,NO,
2023-12-24 11:19:00.767 ,,OFFER,1G68EYJQY7IM,MARKET,100-313,1000000,0,,NO,
2023-12-24 11:19:00.767 ,,BID,1G68EYJQY7IM,MARKET,100-317,3000000,0,,NO,
2023-12-24 11:19:00.767 ,,OFFER,1G68EYJQY7IM,MARKET,100-313,4000000,0,,NO,
2023-12-24 11:19:00.768 ,,BID,1G68EYJQY7IM,MARKET,100-307,1000000,0,,NO,
2023-12-24 11:19:00.768 ,,OFFER,1TC64FHC41TM,MARKET,100-301,4000000,0,,NO,
2023-12-24 11:19:00.768 ,,BID,1TC64FHC41TM,MARKET,100-295,1000000,0,,NO,
2023-12-24 11:19:00.768 ,,OFFER,1TC64FHC41TM,MARKET,100-287,4000000,0,,NO,
2023-12-24 11:19:00.769 ,,BID,1TC64FHC41TM,MARKET,100-283,1000000,0,,NO,
2023-12-24 11:19:00.769 ,,OFFER,15S4XVGYJZWN,MARKET,100-275,4000000,0,,NO,
2023-12-24 11:19:00.769 ,,BID,15S4XVGYJZWN,MARKET,100-271,1000000,0,,NO,
2023-12-24 11:19:00.770 ,,OFFER,15S4XVGYJZWN,MARKET,100-263,4000000,0,,NO,
2023-12-24 11:19:00.770 ,,BID,1XW2D5G1TF9B,MARKET,100-257,1000000,0,,NO,
2023-12-24 11:19:00.770 ,,OFFER,1XW2D5G1TF9B,MARKET,100-251,4000000,0,,NO,
2023-12-24 11:19:00.770 ,,BID,1XW2D5G1TF9B,MARKET,100-245,1000000,0,,NO,
2023-12-24 11:19:00.771 ,,OFFER,1XW2D5G1TF9B,MARKET,100-237,4000000,0,,NO,
2023-12-24 11:19:00.771 ,,BID,1A21REFA2U6B,MARKET,100-233,1000000,0,,NO,
2023-12-24 11:19:00.771 ,,OFFER,1A21REFA2U6B,MARKET,100-225,4000000,0,,NO,
2023-12-24 11:19:00.771 ,,BID,1A21REFA2U6B,MARKET,100-221,1000000,0,,NO,
2023-12-24 11:19:00.772 ,,OFFER,1QKN5AF6H03V,MARKET,100-213,4000000,0,,NO,
2023-12-24 11:19:00.772 ,,BID,1QKN5AF6H03V,MARKET,100-207,1000000,0,,NO,
2023-12-24 11:19:00.772 ,,OFFER,1QKN5AF6H03V,MARKET,100-201,4000000,0,,NO,
2023-12-24 11:19:00.773 ,,BID,1QKN5AF6H03V,MARKET,100-195,1000000,0,,NO,
2023-12-24 11:19:00.773 ,,OFFER,11IVCLDHR41V,MARKET,100-187,4000000,0,,NO,
2023-12-24 11:19:00.773 ,,BID,11IVCLDHR41V,MARKET,100-183,1000000,0,,NO,
2023-12-24 11:19:00.773 ,,OFFER,11IVCLDHR41V,MARKET,100-175,4000000,0,,NO,
2023-12-24 11:19:00.774 ,,BID,11IVCLDHR41V,MARKET,100-171,1000000,0,,NO,
2023-12-24 11:19:00.774 ,,OFFER,1J8XD1S01VBC,MARKET,100-163,4000000,0,,NO,
2023-12-24 11:19:00.774 ,,BID,1J8XD1S01VBC,MARKET,100-157,1000000,0,,NO,
2023-12-24 11:19:00.774 ,,OFFER,1J8XD1S01VBC,MARKET,100-151,4000000,0,,NO,
2023-12-24 11:19:00.775 ,,BID,1UBZT9SXGJXC,MARKET,100-145,1000000,0,,NO,
2023-12-24 11:19:00.775 ,,OFFER,1UBZT9SXGJXC,MARKET,100-137,4000000,0,,NO,
2023-12-24 11:19:00.775 ,,BID,1UBZT9SXGJXC,MARKET,100-133,1000000,0,,NO,
2023-12-24 11:19:00.776 ,,OFFER,1UBZT9SXGJXC,MARKET,100-125,4000000,0,,NO,
2023-12-24 11:19:00.776 ,,BID,17FK6UATWPKX,MARKET,100-121,1000000,0,,NO,
2023-12-24 11:19:00.776 ,,OFFER,17FK6UATWPKX,MARKET,100-113,4000000,0,,NO,
2023-12-24 11:19:00.776 ,,BID,17FK6UATWPKX,MARKET,100-107,1000000,0,,NO,
2023-12-24 11:19:00.777 ,,OFFER,17FK6UATWPKX,MARKET,100-101,4000000,0,,NO,
2023-12-24 11:19:00.777 ,,BID,1VRHVGPMMRGZ,MARKET,100-095,1000000,0,,NO,
2023-12-24 11:19:00.777 ,,OFFER,1VRHVGPMMRGZ,MARKET,100-087,4000000,0,,NO,
2023-12-24 11:19:00.777 ,,BID,1VRHVGPMMRGZ,MARKET,100-083,1000000,0,,NO,
2023-12-24 11:19:00.778 ,,OFFER,1D4GFVPPF7SZ,MARKET,100-075,4000000,0,,NO,
2023-12-24 11:19:00.778 ,,BID,1D4GFVPPF7SZ,MARKET,100-071,1000000,0,,NO,
2023-12-24 11:19:00.778 ,,OFFER,1D4GFVPPF7SZ,MARKET,100-063,4000000,0,,NO,
2023-12-24 11:19:00.779 ,,BID,1D4GFVPPF7SZ,MARKET,100-057,1000000,0,,NO,
2023-12-24 11:19:00.779 ,,OFFER,1EZDT5O5Q1OL,MARKET,100-051,4000000,0,,NO,
2023-12-24 11:19:00.779 ,,BID,1EZDT5O5Q1OL,MARKET,100-045,1000000,0,,NO,
2023-12-24 11:19:00.780 ,,OFFER,1EZDT5O5Q1OL,MARKET,100-037,4000000,0,,NO,
2023-12-24 11:19:00.780 ,,BID,13PA7ROGNZUL,MARKET,100-033,1000000,0,,NO,
2023-12-24 11:19:00.780 ,,OFFER,13PA7ROGNZUL,MARKET,100-025,4000000,0,,NO,
2023-12-24 11:19:00.780 ,,BID,13PA7ROGNZUL,MARKET,100-021,1000000,0,,NO,
2023-12-24 11:19:00.781 ,,OFFER,13PA7ROGNZUL,MARKET,100-013,4000000,0,,NO,
2023-12-24 11:19:00.781 ,,BID,1L0OBSI9SDRK,MARKET,100-007,1000000,0,,NO,
2023-12-24 11:19:00.781 ,,OFFER,1L0OBSI9SDRK,MARKET,100-001,4000000,0,,NO,
2023-12-24 11:19:00.781 ,,BID,1L0OBSI9SDRK,MARKET,99-315,1000000,0,,NO,
2023-12-24 11:19:00.782 ,,OFFER,1OMIGZUZ0UQK,MARKET,99-307,4000000,0,,NO,
2023-12-24 11:19:00.782 ,,BID,1OMIGZUZ0UQK,MARKET,99-303,1000000,0,,NO,
2023-12-24 11:19:00.782 ,,OFFER,1OMIGZUZ0UQK,MARKET,99-295,4000000,0,,NO,
2023-12-24 11:19:00.783 ,,BID,1OMIGZUZ0UQK,MARKET,99-291,1000000,0,,NO,
2023-12-24 11:19:00.783 ,,OFFER,19HYY2URV08J,MARKET,99-283,4000000,0,,NO,
2023-12-24 11:19:00.783 ,,BID,19HYY2URV08J,MARKET,99-277,1000000,0,,NO,
2023-12-24 11:19:00.783 ,,OFFER,19HYY2URV08J,MARKET,99-271,4000000,0,,NO,
2023-12-24 11:19:00.784 ,,BID,19HYY2URV08J,MARKET,99-265,1000000,0,,NO,
2023-12-24 11:19:00.784 ,,OFFER,1NYR70YNA45J,MARKET,99-257,4000000,0,,NO,
2023-12-24 11:19:00.784 ,,BID,1NYR70YNA45J,MARKET,99-253,1000000,0,,NO,
2023-12-24 11:19:00.785 ,,OFFER,1NYR70YNA45J,MARKET,99-245,4000000,0,,NO,
2023-12-24 11:19:00.785 ,,BID,1G6WNITO9V2H,MARKET,99-241,1000000,0,,NO,
2023-12-24 11:19:00.785 ,,OFFER,1G6WNITO9V2H,MARKET,99-233,4000000,0,,NO,
2023-12-24 11:19:00.785 ,,BID,1G6WNITO9V2H,MARKET,99-227,1000000,0,,NO,
2023-12-24 11:19:00.786 ,,OFFER,1G6WNITO9V2H,MARKET,99-221,4000000,0,,NO,
2023-12-24 11:19:00.786 ,,BID,1TCQHHT4CJMG,MARKET,99-215,1000000,0,,NO,
2023-12-24 11:19:00.786 ,,OFFER,1TCQHHT4CJMG,MARKET,99-207,4000000,0,,NO,
2023-12-24 11:19:00.787 ,,BID,1TCQHHT4CJMG,MARKET,99-203,1000000,0,,NO,
2023-12-24 11:19:00.787 ,,OFFER,15S9UBRFPPVG,MARKET,99-195,4000000,0,,NO,
2023-12-24 11:19:00.787 ,,BID,15S9UBRFPPVG,MARKET,99-191,1000000,0,,NO,
2023-12-24 11:19:00.787 ,,OFFER,15S9UBRFPPVG,MARKET,99-183,4000000,0,,NO,
2023-12-24 11:19:00.788 ,,BID,15S9UBRFPPVG,MARKET,99-177,1000000,0,,NO,
2023-12-24 11:19:00.788 ,,OFFER,1XW786R87EZF,MARKET,99-171,4000000,0,,NO,
2023-12-24 11:19:00.788 ,,BID,1XW786R87EZF,MARKET,99-165,1000000,0,,NO,
2023-12-24 11:19:00.788 ,,OFFER,1XW786R87EZF,MARKET,99-157,4000000,0,,NO,
2023-12-24 11:19:00.789 ,,BID,1XW786R87EZF,MARKET,99-153,1000000,0,,NO,
2023-12-24 11:19:00.789 ,,OFFER,1A26NRELX7JF,MARKET,99-145,4000000,0,,NO,
2023-12-24 11:19:00.789 ,,BID,1A26NRELX7JF,MARKET,99-141,1000000,0,,NO,
2023-12-24 11:19:00.789 ,,OFFER,1A26NRELX7JF,MARKET,99-133,4000000,0,,NO,
2023-12-24 11:19:00.790 ,,BID,1QK4JSWEOMFD,MARKET,99-127,1000000,0,,NO,
2023-12-24 11:19:00.790 ,,OFFER,1QK4JSWEOMFD,MARKET,99-121,4000000,0,,NO,
2023-12-24 11:19:00.790 ,,BID,1QK4JSWEOMFD,MARKET,99-115,1000000,0,,NO,
2023-12-24 11:19:00.790 ,,OFFER,1QK4JSWEOMFD,MARKET,99-107,4000000,0,,NO,
2023-12-24 11:19:00.791 ,,BID,11U2IXWB6ZAD,MARKET,99-103,1000000,0,,NO,
2023-12-24 11:19:00.791 ,,OFFER,11U2IXWB6ZAD,MARKET,99-095,4000000,0,,NO,
2023-12-24 11:19:00.791 ,,BID,11U2IXWB6ZAD,MARKET,99-091,1000000,0,,NO,
2023-12-24 11:19:00.792 ,,OFFER,11U2IXWB6ZAD,MARKET,99-083,4000000,0,,NO,
2023-12-24 11:19:00.792 ,,BID,1J7M93QIZDOS,MARKET,99-077,1000000,0,,NO,
2023-12-24 11:19:00.792 ,,OFFER,1J7M93QIZDOS,MARKET,99-071,4000000,0,,NO,
2023-12-24 11:19:00.792 ,,BID,1J7M93QIZDOS,MARKET,99-065,1000000,0,,NO,
2023-12-24 11:19:00.793 ,,OFFER,1J7M93QIZDOS,MARKET,99-057,4000000,0,,NO,
2023-12-24 11:19:00.793 ,,BID,1UVNMQ03UUYA,MARKET,99-053,1000000,0,,NO,
2023-12-24 11:19:00.793 ,,OFFER,1UVNMQ03UUYA,MARKET,99-045,4000000,0,,NO,
2023-12-24 11:19:00.793 ,,BID,1UVNMQ03UUYA,MARKET,99-041,1000000,0,,NO,
2023-12-24 11:19:00.794 ,,OFFER,1UVNMQ03UUYA,MARKET,99-033,4000000,0,,NO,
2023-12-24 11:19:00.794 ,,BID,17DVJO0D50EA,MARKET,99-027,1000000,0,,NO,
2023-12-24 11:19:00.794 ,,OFFER,17DVJO0D50EA,MARKET,99-021,4000000,0,,NO,
2023-12-24 11:19:00.794 ,,BID,17DVJO0D50EA,MARKET,99-015,1000000,0,,NO,
2023-12-24 11:19:00.795 ,,OFFER,17DVJO0D50EA,MARKET,99-007,4000000,0,,NO,
2023-12-24 11:19:00.795 ,,BID,1VEXIJ97K40P,MARKET,99-003,1000000,0,,NO,
2023-12-24 11:19:00.795 ,,OFFER,1VEXIJ97K40P,MARKET,99-003,1000000,0,,NO,
2023-12-24 11:19:00.795 ,,BID,1VEXIJ97K40P,MARKET,99-011,5000000,0,,NO,
2023-12-24 11:19:00.796 ,,OFFER,1VEXIJ97K40P,MARKET,99-015,1000000,0,,NO,
2023-12-24 11:19:00.796 ,,BID,1D3L0N9KYV7P,MARKET,99-023,5000000,0,,NO,
2023-12-24 11:19:00.796 ,,OFFER,1D3L0N9KYV7P,MARKET,99-027,1000000,0,,NO,
2023-12-24 11:19:00.796 ,,BID,1D3L0N9KYV7P,MARKET,99-035,5000000,0,,NO,
2023-12-24 11:19:00.797 ,,OFFER,1ELK178W4H4O,MARKET,99-041,1000000,0,,NO,
2023-12-24 11:19:00.797 ,,BID,1ELK178W4H4O,MARKET,99-047,5000000,0,,NO,
2023-12-24 11:19:00.797 ,,OFFER,1ELK178W4H4O,MARKET,99-053,1000000,0,,NO,
2023-12-24 11:19:00.797 ,,BID,1ELK178W4H4O,MARKET,99-061,5000000,0,,NO,
2023-12-24 11:19:00.798 ,,OFFER,13OHKT7VJP2O,MARKET,99-065,1000000,0,,NO,
2023-12-24 11:19:00.798 ,,BID,13OHKT7VJP2O,MARKET,99-073,5000000,0,,NO,
2023-12-24 11:19:00.798 ,,OFFER,13OHKT7VJP2O,MARKET,99-077,1000000,0,,NO,
2023-12-24 11:19:00.799 ,,BID,1L9FOD7UTENI,MARKET,99-085,5000000,0,,NO,
2023-12-24 11:19:00.799 ,,OFFER,1L9FOD7UTENI,MARKET,99-091,1000000,0,,NO,
2023-12-24 11:19:00.799 ,,BID,1L9FOD7UTENI,MARKET,99-097,5000000,0,,NO,
2023-12-24 11:19:00.800 ,,OFFER,1L9FOD7UTENI,MARKET,99-103,1000000,0,,NO,
2023-12-24 11:19:00.800 ,,BID,1OND0X6227CU,MARKET,99-111,5000000,0,,NO,
2023-12-24 11:19:00.800 ,,OFFER,1OND0X6227CU,MARKET,99-115,1000000,0,,NO,
2023-12-24 11:19:00.801 ,,BID,19GA245SHMLU,MARKET,99-123,5000000,0,,NO,
2023-12-24 11:19:00.801 ,,OFFER,19GA245SHMLU,MARKET,99-127,1000000,0,,NO,
2023-12-24 11:19:00.801 ,,BID,19GA245SHMLU,MARKET,99-135,5000000,0,,NO,
2023-12-24 11:19:00.802 ,,OFFER,19GA245SHMLU,MARKET,99-141,1000000,0,,NO,
2023-12-24 11:19:00.802 ,,BID,1NTOLW56EZHY,MARKET,99-147,5000000,0,,NO,
2023-12-24 11:19:00.802 ,,OFFER,1NTOLW56EZHY,MARKET,99-153,1000000,0,,NO,
2023-12-24 11:19:00.802 ,,BID,1NTOLW56EZHY,MARKET,99-161,5000000,0,,NO,
2023-12-24 11:19:00.803 ,,OFFER,1NTOLW56EZHY,MARKET,99-165,1000000,0,,NO,
2023-12-24 11:19:00.803 ,,BID,1G5UPP4J1DDY,MARKET,99-173,5000000,0,,NO,
2023-12-24 11:19:00.803 ,,OFFER,1G5UPP4J1DDY,MARKET,99-177,1000000,0,,NO,
2023-12-24 11:19:00.803 ,,BID,1G5UPP4J1DDY,MARKET,99-185,5000000,0,,NO,
2023-12-24 11:19:00.804 ,,OFFER,1G5UPP4J1DDY,MARKET,99-191,1000000,0,,NO,
2023-12-24 11:19:00.804 ,,BID,1TXYQK4QGYPT,MARKET,99-197,5000000,0,,NO,
2023-12-24 11:19:00.804 ,,OFFER,1TXYQK4QGYPT,MARKET,99-203,1000000,0,,NO,
2023-12-24 11:19:00.804 ,,BID,1TXYQK4QGYPT,MARKET,99-211,5000000,0,,NO,
2023-12-24 11:19:00.805 ,,OFFER,1TXYQK4QGYPT,MARKET,99-215,1000000,0,,NO,
2023-12-24 11:19:00.805 ,,BID,15AR2M3CW0IT,MARKET,99-223,5000000,0,,NO,
2023-12-24 11:19:00.805 ,,OFFER,15AR2M3CW0IT,MARKET,99-227,1000000,0,,NO,
2023-12-24 11:19:00.805 ,,BID,15AR2M3CW0IT,MARKET,99-235,5000000,0,,NO,
2023-12-24 11:19:00.806 ,,OFFER,1XQWZ82YM3TR,MARKET,99-241,1000000,0,,NO,
2023-12-24 11:19:00.806 ,,BID,1XQWZ82YM3TR,MARKET,99-247,5000000,0,,NO,
2023-12-24 11:19:00.806 ,,OFFER,1XQWZ82YM3TR,MARKET,99-253,1000000,0,,NO,
2023-12-24 11:19:00.807 ,,BID,1XQWZ82YM3TR,MARKET,99-261,5000000,0,,NO,
2023-12-24 11:19:00.807 ,,OFFER,1A10AY21DVWR,MARKET,99-265,1000000,0,,NO,
2023-12-24 11:19:00.807 ,,BID,1A10AY21DVWR,MARKET,99-273,5000000,0,,NO,
2023-12-24 11:19:00.807 ,,OFFER,1A10AY21DVWR,MARKET,99-277,1000000,0,,NO,
2023-12-24 11:19:00.808 ,,BID,1A10AY21DVWR,MARKET,99-285,5000000,0,,NO,
2023-12-24 11:19:00.808 ,,OFFER,1QJ9WF1AQH9E,MARKET,99-291,1000000,0,,NO,
2023-12-24 11:19:00.808 ,,BID,1QJ9WF1AQH9E,MARKET,99-297,5000000,0,,NO,
2023-12-24 11:19:00.808 ,,OFFER,1QJ9WF1AQH9E,MARKET,99-303,1000000,0,,NO,
2023-12-24 11:19:00.809 ,,BID,1QJ9WF1AQH9E,MARKET,99-311,5000000,0,,NO,
2023-12-24 11:19:00.809 ,,OFFER,11U73CM5NP6W,MARKET,99-315,1000000,0,,NO,
2023-12-24 11:19:00.809 ,,BID,11U73CM5NP6W,MARKET,100-003,5000000,0,,NO,
2023-12-24 11:19:00.809 ,,OFFER,11U73CM5NP6W,MARKET,100-007,1000000,0,,NO,
2023-12-24 11:19:00.810 ,,BID,1J75Z4MHSE3W,MARKET,100-015,5000000,0,,NO,
